Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Temperature Difference,Machine Power,Wear Rate,Heat Index,Mechanical Stress,Temperature Ratio,RPM per Torque
1,-0.8541260834188912,-1.356053086016186,-0.5379676052257825,0.7282858804462741,-0.6710631095265183,0,0,0,0,0,-0.5019270025972947,-0.3917942110234326,-1.4524157117910492,1.1582403112671056,-0.4887257875565348,1.587649777171286,-0.31127234869665754
2,0.2977634424326301,1.1450636131195149,-0.6374307083098131,1.0776249536237426,1.16832739801952,0,0,0,0,0,0.8473001706868848,-0.6869112374807117,3.2223561807265466,0.3409580832468121,1.259018758108133,3.8455480087304172,-0.30680739909194005
1,0.2476812891347267,1.3478568589953903,-0.6871622598518284,0.4587957382807988,-1.3313571378763782,0,0,0,0,0,1.1001755698606637,-0.3152671163274217,-4.255743367938274,0.33383892440506185,-0.6108209809874041,5.4419002085467225,-0.4710476194985695
1,-1.354947616397811,-1.085662091515044,-1.1071175839844023,1.2073794665182314,-1.1269804148157072,0,0,0,0,0,0.269285524882767,-1.3367110379240408,10.520965586563362,1.4710152631117708,-1.3606930120166836,0.8012576120111015,-0.5015529050520223
2,-0.6037153169294313,-0.27448910801154,-0.8584598262743257,0.8181159278347666,-1.07981655564786,0,0,0,0,0,0.3292262089178913,-0.7023196572812925,-7.629046419998774,0.16571327883686374,-0.8834151233151909,0.4546664633384235,-0.47217001574629186
1,-0.8040439301210163,-0.3420868566368448,0.8434643820524214,-1.1681262310885543,0.4451482241125304,0,0,0,0,0,0.4619570734841715,-0.9852728696643314,0.24147373198332403,0.27505286065303336,-0.5199893173083332,0.42545791818285034,-5.01685178208841
1,-1.254783309802033,-0.9504665942644344,1.4015629049128158,-1.3278240931125402,-0.5924566775801064,0,0,0,0,0,0.30431671553759854,-1.861028993156037,-0.24669629780179106,1.1926296190073928,0.7866782506162735,0.7574746865372233,-4.275350513763693
2,1.5498172748799297,1.6858456021218378,0.705321183324601,-0.99844725268807,0.8224590974553075,0,0,0,0,0,0.13602832724190805,-0.7042259977531464,0.48228984985214707,2.612752636948781,-0.8211820263025614,1.087770558146893,454.2408013882922
1,0.2476812891347267,1.0098681158689435,-1.3115695181015763,0.957851557105754,-0.4352438136872826,0,0,0,0,0,0.7621868267342169,-1.2562889051660382,1.3969396503844982,0.2501254367944775,-0.41689896466101034,4.077288677707196,-0.669902431234592
2,0.7985849754115499,0.4014883782413541,-1.272889422457787,2.5747924100986075,-0.5138502456336945,0,0,1,0,0,-0.39709659717019585,-3.2774260238391095,1.8829980327038205,0.3206225866658948,-1.3230577123849419,0.5027497268333248,-0.3560736614696671
1,-0.9042082367167944,-1.2884553373908814,-0.4274530462435261,1.0776249536237426,-1.268471992319249,0,0,0,0,0,-0.38424710067408696,-0.4606340691345073,-2.215489898246456,1.1650319287105513,-1.366937071896047,1.424954214163431,-0.20574119765839977
1,0.6483385155178683,0.6718793727424964,1.749683765706923,-1.8069176791844972,1.2783764027444966,0,0,0,0,0,0.023540857224628176,-3.161534529237945,0.464917609322189,0.4356052751309466,-2.309920922771312,1.0363095152627553,-2.1683547291654612
0,-1.555276229589396,-1.1532598401403102,-0.3611443108541723,-0.0801845460501524,1.089720966073108,0,0,0,0,0,0.4020163894490858,0.028958192624436933,1.7057388461705691,1.7936376159102914,-0.0873787809859057,0.7415144771066031,-0.3926269223933517
1,0.1475169825389484,-0.0716958621357025,-0.8971399219181154,1.526775190566202,-1.6300615792727433,0,0,0,0,0,-0.2192128446746509,-1.3697309752510782,-15.847368674706704,-0.010576357242787278,-2.4887375783287866,-0.4860176835353373,-0.3550533206387402
2,0.9488314353052032,0.8746726186183724,-0.0959093692967572,-0.4395047356041202,-0.702505682305083,0,0,0,0,0,-0.07415881668683078,0.042152621994729196,-0.7770301543315875,0.8299168761458309,0.30875457416188756,0.9218419479715312,-0.1711153963096039
1,0.347845595730505,1.5506501048712666,0.970556124882016,-1.3178429767360411,0.6023610880053543,0,0,0,0,0,1.2028045091407615,-1.279040572703913,0.3056807570205186,0.5393868094985158,-0.7938173292869365,4.457869019772325,-3.0535710898782367
2,-0.8541260834188912,-0.4096846052621496,0.3074687709884783,-1.0982584164530609,-0.0736542267337879,0,0,0,0,0,0.44444147815674157,-0.337680165534575,-0.05633345007399565,0.3499223073295743,0.08089137441772459,0.4796535467249359,-3.129185082433722
1,1.649981581475708,1.0774658644942483,-1.3170952460506893,0.5087013201632943,1.7500149944229677,0,1,0,0,0,-0.5725157169814596,-0.6700080904467846,-5.518893822026014,1.7777988310843107,0.8902349379685237,0.6530169043042202,-0.8729993329018453
2,0.8486671287094248,0.063499635114907,0.5782294404950062,-0.5393158993691112,-1.614340292883461,0,0,0,0,0,-0.7851674935945179,-0.31184833074226226,-1.0228806100443346,0.053890053007064294,0.870639386944238,0.07482278147319246,1.2551538889732545
2,0.1975991358368233,0.4014883782413541,-0.5048132375311055,0.4887390874102958,-1.362799710654943,0,0,0,0,0,0.2038892424045308,-0.2467219610235894,-2.752092369877412,0.07933375658901921,-0.6660534869085121,2.0318326623295655,-0.33908778361508773
2,0.1975991358368233,-0.27448910801154,-0.10143509724587,-0.4993914338631149,0.17788635549473,0,0,0,0,0,-0.47208824384836323,0.05065581865765952,0.1979671751584139,-0.05423881053970075,-0.088834922135197,-1.3891209941232343,-0.20262357479942494
1,1.0990778951988849,0.4014883782413541,-1.057386032442387,0.8380781605877643,0.8381803838445899,0,1,0,0,0,-0.6975895169575308,-0.8861721411005097,-14.605999895289614,0.4412670017043212,0.7024606743332201,0.36529565374317924,-0.575267175855169
1,-0.0027294773547332,0.8070748699930677,-0.1953724723807878,-0.2099390589446411,-0.781112114251495,0,0,0,0,0,0.8098043473478008,0.04101631299531048,-0.9707747839086537,-0.0022028925812203194,0.16398594219621784,-295.68842862664354,-0.247287851136914
1,0.1975991358368233,1.1450636131195149,-1.2452607827122228,1.9459820783791648,0.8224590974553075,0,0,0,0,0,0.9474644772826916,-2.423255166066397,-3.353406477628106,0.22626358043060668,1.6004906638479315,5.79488168442753,-0.42269801702166043
1,0.2476812891347267,0.1986951323654782,-0.5766477008695721,0.3290412253863101,-1.2055868467621191,0,0,0,0,0,-0.0489861567692485,-0.18974086611032237,-2.847715364339376,0.049213066529076796,-0.3966877733682253,0.8022210036923605,-0.43388247847764005
1,-1.0544546966104762,-0.6800755997632919,-0.460607413938203,0.6484369494342815,-0.8754398325871893,0,0,0,0,0,0.3743790968471843,-0.29867486638090174,-1.6230105033125022,0.7171089102205896,-0.5676675344560952,0.6449547827416213,-0.279420704623417
2,0.0473526759431701,1.1450636131195149,-0.7700481790885206,0.8480592769642636,1.5299169849730143,0,0,0,0,0,1.0977109371763447,-0.6530465019854587,6.653206653936262,0.054221826206363885,1.2974602920915608,24.181603052248892,-0.41667937207806954
1,-0.0027294773547332,-0.4096846052621496,-0.4385045021417517,0.3490034581393085,-0.0893755131230703,0,0,0,0,0,-0.4069551279074164,-0.15303958765712714,-0.15917405119717182,0.0011182248526458473,-0.03119236315292668,150.09635619497394,-0.32505810084918874
1,-1.0043725433125728,-0.27448910801154,-0.7534709952411822,1.1275305355062382,0.2250502146625771,0,0,0,0,0,0.7298834353010328,-0.8495615547527084,0.9128752005580292,0.2756893235251499,0.2537509890542894,0.27329411764506556,-0.3541528465357121
1,0.2476812891347267,0.9422703672436388,-0.5932248847169106,0.7482481131992725,-0.8911611189764717,0,0,0,0,0,0.6945890781089121,-0.4438794006922843,-2.1907955661355554,0.2333827392723568,-0.6668096258306974,3.8043663715392286,-0.3393253396002907
2,1.0990778951988849,1.1450636131195149,-0.8087282747323103,0.2491922943743175,-0.8597185461979069,0,0,0,0,0,0.04598571792063,-0.2015288543059278,-4.494749785911686,1.2585141057762266,-0.2142352370432091,1.0418402718510762,-0.6474009472956106
1,-1.354947616397811,-0.8828688456391679,0.0919653809730785,-0.3297124554626299,0.0992799235483181,0,0,0,0,0,0.472078770758643,-0.03032213157818994,0.09091856324222221,1.1962410379906774,-0.032733827371258135,0.6515889138107895,0.13720287915621743
1,-0.3032223971420965,-0.7476733483885967,-0.4882360536837671,0.0495699668443355,0.9482293885695664,0,0,0,0,0,-0.4444509512465002,-0.024201844993313543,1.852864773681477,0.22671130497764813,0.047003699352217924,2.465758979005172,-0.4651772336357055
1,-0.5536331636315563,-0.7476733483885967,1.180533786948303,-1.417654140501032,-1.1741442739835544,0,0,0,0,0,-0.19404018475704032,-1.6735886110686249,-0.538466443864092,0.41393676123137757,1.6645304915583639,1.3504851181317135,-2.826582266207382
1,0.1475169825389484,1.2802591103700858,0.8434643820524214,-0.8487305070405835,1.2469338299659318,0,0,0,0,0,1.1327421278311374,-0.7158739526500241,0.6764078775298376,0.18885996082979356,-1.0583107817530422,8.678723549894084,5.575905396064963
1,-0.0528116306526365,-0.4772823538874159,0.4456119697162987,-0.8886549725465797,1.388425407469473,0,0,0,0,0,-0.4244707232347794,-0.3959952927146647,0.9604412778499277,0.025206059390523155,-1.2338311423577584,9.037447774083997,4.002082355251242
1,0.097434829241045,-0.0040981135103977,-0.2948355754648185,0.0096455013383393,1.16832739801952,0,0,0,0,0,-0.1015329427514427,-0.002843836937735944,1.6568155700560736,-0.0003992989900960194,0.011269103481215752,-0.04206004713426793,-0.2920189067093333
1,1.4496529682841228,1.483052356245962,-0.3887729505997364,0.199286712491822,1.671408562476556,0,0,0,0,0,0.03339938796183928,-0.07747728323076698,2.734513408914974,2.149911250352721,0.3330895176466349,1.0230395747758667,-0.324170147597118
1,-0.5536331636315563,-0.0040981135103977,1.3076255297778978,-1.4276352568775312,-0.8911611189764717,0,0,0,0,0,0.5495350501211587,-1.866812309104087,-0.38618099317970506,0.002268851547682702,1.2722530330092432,0.007402218254983367,-3.057805708831869
0,0.097434829241045,1.0098681158689435,-0.4716588698364286,0.2791356435038146,-0.3094735225730236,0,0,0,0,0,0.9124332866278986,-0.13165680214607342,-0.5857456573127523,0.09839632742566637,-0.08638509087081322,10.364549553123561,-0.3687324891865716
1,0.2476812891347267,0.7394771213678013,-0.2672069357192544,0.2591734107508168,-1.5200125745477666,0,0,0,0,0,0.4917958322330746,-0.06925293290663342,-2.0742725997818994,0.18315464670601378,-0.39394684332967483,2.9855994530356362,-0.21220821011454247
1,0.3979277490284083,0.5366838754919253,-0.4385045021417517,1.3770584449187155,-1.0483739828692953,0,0,0,0,0,0.13875612646351704,-0.6038463278091761,-1.867110220595146,0.21356140651434438,-1.443672246543232,1.3486967842838504,-0.18447358880851855
1,1.149160048496788,1.2126613617448194,-0.5876991567677977,1.0277193717412472,1.1840486844088025,0,0,0,0,0,0.06350131324803132,-0.6039898081662618,2.871807574116365,1.3935419892728578,1.2168697700516649,1.0552588939470156,-0.28983258973510106
1,0.9488314353052032,0.5366838754919253,1.0810706838642723,-0.8487305070405835,-0.655341823137236,0,0,0,0,0,-0.4121475598132779,-0.9175376696628342,-0.3149060857079362,0.5092225318881625,0.5562085978361667,0.5656261539430283,7.146653715262393
1,1.7000637347735827,1.0098681158689435,-0.6926879878009412,0.4787579710337966,-0.5767353911908241,0,0,0,0,0,-0.6901956189046392,-0.33162989559906186,-1.8767095599805208,1.7168401606929173,-0.2761166657099019,0.5940177978112329,-0.4684255309992916
1,1.7501458880714862,1.2802591103700858,-1.0794889442388382,0.927908207976256,-0.2308670906266117,0,1,0,0,0,-0.4698867777014004,-1.0016666517788408,2.9043924641008156,2.2406402176802644,-0.21422346834403114,0.7315156519784896,-0.5599275628231223
2,-0.4534688570357496,0.2662928809907446,-0.6484821642080387,0.927908207976256,-0.6081779639693888,0,0,0,0,0,0.7197617380264942,-0.6017319228948453,-1.730148237284115,-0.12075552837962984,-0.5643333246774835,-0.587235213309811,-0.3363656845928141
2,-1.0043725433125728,-0.4096846052621496,-1.4552384447785098,2.5847735264751077,-0.906882405365754,0,0,0,0,0,0.5946879380504231,-3.7614618067723002,1.9921041725880282,0.41147596894315264,-2.3440856330154682,0.40790104029621094,-0.40594989726155434
1,0.0473526759431701,-0.27448910801154,0.0367081014819503,-0.3297124554626299,-0.4824076728551298,0,0,0,0,0,-0.3218417839547101,-0.012103118274985237,-0.46532642328688195,-0.012997793781600268,0.15905581835107793,-5.796696861249524,0.05476470774536932
1,-0.2030580905462897,-0.6124778511379871,4.015232224843177,-2.4656713600334377,-0.450965100076565,0,0,0,0,0,-0.40941976059169743,-9.900243100679162,-0.08991908646676204,0.12436858295397434,1.1119317316333994,3.0162691350550492,-2.7395174213894538
1,-0.9042082367167944,-1.085662091515044,-0.2340525680245775,-0.2299012916976389,1.5613595577515793,0,0,0,0,0,-0.1814538547982495,0.05380898771399986,2.038468297654244,0.981664605439085,-0.3589585791315423,1.200677064673856,-0.3039254130688429
1,-1.5051940762914926,-1.4912485832667572,1.2965740738796725,-1.198069580218052,1.2626551163552142,0,0,0,0,0,0.013945493024735356,-1.5533859564146288,0.549799429818596,2.2446185338112037,-1.5127486852118672,0.9907350864287917,-6.546053525494888
1,-1.304865463099936,-0.815271097013863,0.4456119697162987,-0.6590892958871006,1.2312125435766494,0,0,0,0,0,0.4895943660860729,-0.2936980793591793,0.851689505461327,1.0638190975569872,-0.8114790084333001,0.6247932220361202,1.307122259114297
2,-2.356590682355651,-2.9108013043978502,-0.3666700388032851,-0.1500523606856464,1.2783764027444966,0,0,0,0,0,-0.5542106220421994,0.055019704915130495,2.0184998043183175,6.859567232132648,-0.19182339707663637,1.235174748925091,-0.4314030910175538
1,-0.6037153169294313,-1.018064342889739,-0.4937617816328798,1.0776249536237426,-0.7968334006407773,0,0,0,0,0,-0.41434902596030765,-0.5320900170333086,-1.5740285338609497,0.6146210374222318,-0.8586875564113667,1.6863318096147315,-0.23765684021635983
1,0.6483385155178683,0.4014883782413541,2.3575138401093327,-1.7370498645490031,0.8381803838445899,0,0,0,0,0,-0.24685013727651417,-4.095119096634317,0.24964316567561662,0.2603003791466759,-1.4559611222248763,0.6192573302862632,-3.1985811998647917
1,0.0473526759431701,-0.4772823538874159,0.1693255722606579,-0.3197313390861314,1.2783764027444966,0,0,0,0,0,-0.524635029830586,-0.05413869196042565,1.0932595960191058,-0.02260059663702424,-0.4087369991056095,-10.079311134606673,0.24890985281195666
2,0.4480099023262832,-0.3420868566368448,1.2081624266938673,-1.3178429767360411,0.1307224963268829,0,0,0,0,0,-0.790096758963128,-1.592168368774885,0.059199674238912245,-0.15325829922897807,-0.17227172368578555,-0.763569856069174,-3.8011298506595894
0,1.5998994281778045,0.8070748699930677,-0.3556185829050595,0.3090789926333123,-1.3785209970442254,0,0,0,0,0,-0.7928245581847368,-0.10991423336598184,-2.139293530932348,1.2912386229985848,-0.4260718810902984,0.504453502375634,-0.2716555570032528
2,0.7485028221136465,0.7394771213678013,-0.7921510908849719,0.3490034581393085,0.0678373507697534,0,0,0,0,0,-0.009025700745845189,-0.27646347008768085,0.3263781900929331,0.5535007122322747,0.02367547000965322,0.9879416610342789,-0.5872120535388341
2,-1.304865463099936,-0.6124778511379871,-0.4219273182944132,-0.4993914338631149,1.1840486844088025,0,0,0,0,0,0.6923876119619488,0.21070688846906588,2.0482695721155704,0.7992011948636232,-0.5913037702706467,0.46938007668847254,-0.8428288024520989
1,-1.0043725433125728,-1.1532598401403102,-0.3666700388032851,0.2591734107508168,-0.0107690811766584,0,0,0,0,0,-0.1488872968277375,-0.09503112457678174,-0.017003902920224356,1.1583025187419744,-0.002791059499206977,1.148239114877319,-0.29119900060838166
1,0.1975991358368233,-0.3420868566368448,-0.0793321854494187,1.1275305355062382,-1.6300615792727433,0,0,0,0,0,-0.5396859924736681,-0.08944946154266326,-1.7705208692110612,-0.06759606725257579,-1.8379442053855406,-1.7312163597685923,-0.037288388639057486
1,-0.9542903900146694,-0.7476733483885967,-1.0408088485950486,1.2373228156477285,-0.0893755131230703,0,0,0,0,0,0.20661704162607275,-1.287816535094696,2.1901013187104303,0.7134974912373278,-0.11058636154739784,0.7834861968767215,-0.46520280458219143
1,-1.0043725433125728,-0.8828688456391679,-0.1843210164825622,0.698342531316777,1.5770808441408617,0,0,0,0,0,0.12150369767340485,-0.12871920522531385,1.9334577401271813,0.8867292279060462,1.1013426287885288,0.8790252695751049,-0.10852994203687077
1,1.149160048496788,1.2126613617448194,-1.4276098050329458,1.167455001012235,-0.7339482550836478,0,0,0,0,0,0.06350131324803132,-1.6666702063798144,1.7163971603202592,1.3935419892728578,-0.8568515608816082,1.0552588939470156,-0.6586571829017118
1,-0.8040439301210163,-0.2068913593862736,-0.4550816859890902,0.4188712727748025,1.0582783932945432,0,0,0,0,0,0.5971525707347427,-0.19062064502675324,1.9420863018991055,0.16634974170901903,0.4432824175493583,0.25731350195645963,-0.3207350058607599
1,-0.4033867037378747,-1.018064342889739,-0.2837841195665929,0.029607734091337,0.633803660783919,0,0,0,0,0,-0.6146776391518642,-0.008402204751471867,0.8849338280524894,0.4106736194713572,0.01876549025460623,2.523792513377656,-0.27562353134132367
2,1.900392347965168,1.8210410993724089,-0.9137171057654538,1.3570962121657175,0.4451482241125304,0,0,0,0,0,-0.07935124859275922,-1.2400020232253197,5.1591712130386655,3.460692570577403,0.604108968795411,0.9582448073537425,-0.3876452310471976
1,1.4496529682841228,1.483052356245962,0.3627260504796065,-0.6091837140046051,-0.3409160953515884,0,0,0,0,0,0.03339938796183928,-0.22096680259738857,-0.25017214225236556,2.149911250352721,0.20768053313022872,1.0230395747758667,0.9281241940973786
1,-0.6037153169294313,-0.27448910801154,1.9375585159767588,-1.597314235278016,1.0268358205159784,0,0,0,0,0,0.3292262089178913,-3.0948897992538242,0.349554167153177,0.16571327883686374,-1.6401794734035542,0.4546664633384235,-3.2437842621897914
1,1.8002280413693894,1.3478568589953903,-0.819779730630536,1.0277193717412472,-0.1050967995123527,0,0,0,0,0,-0.4523711823739991,-0.8425035097298232,-0.5831574876680325,2.4264497133155687,-0.10801001676685093,0.7487145117293632,-0.4042865803104565
1,-0.7038796235252095,-0.1392936107609688,0.3185202268867039,-0.4095613864746232,1.6556872760872736,0,0,0,0,0,0.5645860127642407,-0.13045358574393,1.2557162509343447,0.09804593430189779,-0.6781055763626961,0.19789408033059788,0.5394637471030069
1,-1.0544546966104762,-1.4912485832667572,-0.9634486573074692,0.6883614149402778,-0.5452928184122593,0,0,0,0,0,-0.43679388665628105,-0.6632008809664803,-14.918544114760767,1.572454072439351,-0.3753585360390348,1.4142367501044344,-0.5706412435050521
1,0.5982563622199649,0.4690861268666205,-0.1235380090423212,-0.0602223132971546,-0.0107690811766584,0,0,0,0,0,-0.12917023535334443,0.007439744684653385,-0.012286991663941307,0.28063375982707733,0.0006485389805432124,0.7840888229353229,-0.13145450332593767
0,-0.9542903900146694,-1.1532598401403102,-0.0517035457038546,0.199286712491822,1.199769970798085,0,0,0,0,0,-0.19896945012564082,-0.01030382964749185,1.2651844951678015,1.100544782635752,0.23909821322675961,1.2084998992000562,-0.04311191407801675
1,0.4980920556241866,0.8746726186183724,-1.090540400137064,1.087606070000242,-0.7496695414729302,0,0,0,0,0,0.3765805629941858,-1.1860783587695634,8.279945089021563,0.43566748260581534,-0.8153451438002569,1.7560461138499226,-0.5223880193723223
1,-1.1546190032062544,-1.220857588765615,2.5840686860229582,-2.0664267049734737,1.1526061116302375,0,0,0,0,0,-0.06623858555936057,-5.339788540283555,0.32159152421524057,1.4096253721973457,-2.3817760493883595,1.0573683486720928,-2.4231095057650816
1,1.5998994281778045,0.9422703672436388,-1.1900035032210947,1.4169829104247127,1.8915065719265092,0,1,0,1,0,-0.6576290609341657,-1.6862146274098309,-9.95511419452875,1.5075378217419875,2.6802324873758963,0.5889559997635799,-0.49235081393769026
2,-1.304865463099936,-0.8828688456391679,0.2356343076500117,-0.8088060415345872,0.8381803838445899,0,0,0,0,0,0.421996617460768,-0.19058245162014906,0.6783401680054363,1.1520250651214587,-0.6779253583492837,0.6765976038186793,1.232435949029416
1,-1.304865463099936,-1.085662091515044,0.6887439994772626,-1.1880884638415528,-0.6396205367479536,0,0,0,0,0,0.219203371584892,-0.8182888003190282,-0.37875517955708093,1.4166429678148227,0.7599257809463856,0.832010749166327,-3.6618088393633017
1,-0.7038796235252095,-0.4096846052621496,-0.3777214947015108,0.798153695081768,0.5237546560589423,0,0,0,0,0,0.2941950182630599,-0.3014798067078193,0.8416724209487394,0.2883686457159959,0.41803671404972537,0.5820378820036645,-0.21006073937652728
1,1.4496529682841228,1.5506501048712666,-0.5766477008695721,0.7682103459522711,1.0268358205159784,0,0,0,0,0,0.10099713658714382,-0.4429867297775957,2.4254877619068442,2.247904527296718,0.788825900914764,1.069669871891263,-0.3261194021342625
0,-1.0043725433125728,-0.9504665942644344,-0.0738064575003059,0.1793244797388236,0.8224590974553075,0,0,0,0,0,0.05390594904813839,-0.01323530459260795,0.8879991704925746,0.9546225506150091,0.14748704975763544,0.9463287309006393,-0.06258367291472766
1,0.347845595730505,0.3338906296160494,0.1195940207186426,-0.6790515286400984,-0.9383249781443188,0,0,0,0,0,-0.013954966114455625,-0.08121050258520986,-0.8380939526115269,0.11614238496762809,0.6371710107700866,0.9598817225638605,0.37262685879732266
2,0.2977634424326301,-0.0716958621357025,-0.4992875095819927,0.2392111779978183,0.9639506749588488,0,0,0,0,0,-0.3694593045683326,-0.11943515332670546,1.9251580366092298,-0.021348406717702037,0.23058777648869827,-0.24078127774843924,-0.4029075257283321
1,0.8486671287094248,0.6718793727424964,0.047759557380176,0.029607734091337,-1.362799710654943,0,0,0,0,0,-0.17678775596692842,0.0014140522752322028,-1.3006798182423602,0.5702019381044638,-0.04034941145282256,0.7916877536711349,0.046386168051005754
1,0.9989135886031064,0.6042816241171917,-0.0019719941618393,-0.5792403648751074,-1.4885700017692018,0,0,0,0,0,-0.39463196448591475,0.0011422586178353779,-1.4915112532529344,0.6036251256738174,0.8622398309669318,0.604938836563658,-0.004686747485304669
1,1.2994065083904698,0.6718793727424964,-0.6374307083098131,-0.1999579425681419,0.5709185152267895,0,0,0,0,0,-0.6275271356479734,0.1274593329633836,1.5746466353102944,0.8730444297949063,-0.11415969167880721,0.5170663440609746,-0.7967464989977792
1,-0.503551010333653,0.2662928809907446,-0.311412759312157,0.1493811306093265,-0.1837032314587646,0,0,0,0,0,0.7698438913243977,-0.046519190072220086,-0.2667827990470168,-0.13409204926754867,-0.027441796411897052,-0.5288300003892334,-0.27093950911397546
0,-1.254783309802033,-1.018064342889739,-0.8087282747323103,0.6584180658107808,-0.8125546870300597,0,0,0,0,0,0.236718966912294,-0.5324813064157375,-4.248169382551805,1.2774501457626184,-0.5350006853998163,0.8113467360753778,-0.4876504250675373
1,-0.9542903900146694,-0.6800755997632919,0.1085425648204169,-0.5992025976281059,-0.8439972598086245,0,0,0,0,0,0.2742147902513775,-0.06503898679361086,-0.7613575577455175,0.6489896093375721,0.5057253504683312,0.7126505798228123,0.2708165376773122
1,-0.5536331636315563,-0.9504665942644344,-0.0019719941618393,0.5386446692927913,-1.6300615792727433,0,0,0,0,0,-0.396833430632878,-0.001062204143151245,-1.6332824026353752,0.5262098275087297,-0.878023980294252,1.716780454461668,-0.0012816436446926305
2,1.8503101946672644,1.8210410993724089,-1.234209326813997,1.1774361173887335,1.4041466938587557,0,0,0,0,0,-0.02926909529485555,-1.4532026378088352,-5.995263779456111,3.369490911076851,1.65329303146128,0.9841815197369548,-0.5668176976388677
0,-0.8040439301210163,-1.085662091515044,-0.3335156711086082,-0.0801845460501524,-0.781112114251495,0,0,0,0,0,-0.2816181613940276,0.026742802688455677,-1.171988718100501,0.8729200148451584,0.0626331202955309,1.350252207428071,-0.36258976697601014
2,0.4980920556241866,-0.1392936107609688,0.3019430430393655,-0.8886549725465797,0.5551972288375071,0,0,0,0,0,-0.6373856663851554,-0.26832318662277804,0.42643741737073837,-0.06938104091924627,-0.493378778150532,-0.2796543514158488,2.7117784237439717
1,1.149160048496788,0.8070748699930677,-0.7645224511394079,0.9678326734822532,0.1621650691054477,0,0,0,0,0,-0.34208517850372044,-0.7399298078234584,0.6886646726625008,0.9274581967417725,0.1569486523777598,0.7023172020718952,-0.3885098877774593
1,-0.9542903900146694,-1.018064342889739,0.7550527348666164,-0.9485416708055744,-1.3470784242656606,0,0,0,0,0,-0.06377395287506948,-0.7161989826766987,-0.7675429903068058,0.9715290188362771,1.27776001925909,1.0668286650922778,14.673090764641653
2,-0.2030580905462897,-0.6124778511379871,-0.5766477008695721,0.8380781605877643,0.5551972288375071,0,0,0,0,0,-0.40941976059169743,-0.4832758444519343,1.3114307634041216,0.12436858295397434,0.465298672307562,3.0162691350550492,-0.3137231665301854
1,-0.8040439301210163,-1.423650834641491,1.125276507457175,-1.2679373948535455,0.4137056513339657,0,0,0,0,0,-0.6196069045204746,-1.4267801633551467,0.19465968304940764,1.1446778122052095,-0.5245528657885777,1.7706132479940715,-4.199774010911208
2,-0.503551010333653,0.063499635114907,0.915298845390888,-0.9884661363115708,-0.3723586681301531,0,0,0,0,0,0.56705064544856,-0.9047419132739728,-0.1944128296355546,-0.03197530541792973,0.3680639340087349,-0.12610367929325,79.35752234605609
1,-1.6554405361851745,-1.4912485832667572,0.3627260504796065,-0.8686927397935815,0.3193779329982714,0,0,0,0,0,0.16419195291841726,-0.3150974865856343,0.23436693889125218,2.4686733542685024,-0.2774412916458793,0.9008167618652229,2.7624218943369283
1,-0.6037153169294313,-0.1392936107609688,-0.3003613034139313,0.2392111779978183,-0.5295715320229769,0,0,0,0,0,0.46442170616846246,-0.07184978121460663,-0.7569214433207522,0.08409368636680312,-0.12667943000932566,0.23072730947002118,-0.2423810475138081
1,0.7985849754115499,0.063499635114907,-0.9800258411548076,1.5766807724486975,-0.5924566775801064,0,1,0,0,0,-0.735085340296643,-1.5451879002516467,-29.661157807539215,0.0507098545468804,-0.9341150520493912,0.07951518882781701,-0.38034429861618424
1,-0.4534688570357496,0.2662928809907446,-0.4937617816328798,0.0894944323503318,-0.3566373817408708,0,0,0,0,0,0.7197617380264942,-0.04418893036352307,-0.7044852972405178,-0.12075552837962984,-0.03191706003380782,-0.587235213309811,-0.45320266627494665
1,1.2493243550925663,0.7394771213678013,-0.2561554798210288,-0.1001467788031509,0.4608695105018128,0,0,0,0,0,-0.509847233724765,0.025653146176851556,0.6195777450789397,0.9238467777585357,-0.046154596925341476,0.5919016293514995,-0.28466362489687974
2,-1.254783309802033,-0.9504665942644344,-0.2948355754648185,0.5885502511752868,-0.4666863864658474,0,0,0,0,0,0.30431671553759854,-0.17352555199522915,-0.6618121536313604,1.1926296190073928,-0.2746683899745615,0.7574746865372233,-0.1856004084520995
1,-1.354947616397811,-1.2884553373908814,-0.3942986785488492,0.9778137898587516,-1.6929467248298729,0,0,0,0,0,0.06649227900692956,-0.3855506852081479,-2.795019038053076,1.745789488232812,-1.655386653034859,0.950926310211385,-0.19936087035625766
2,-1.7556048427809523,-1.761639577767938,0.1416969325150938,0.3490034581393085,1.3569828346909083,0,0,0,0,0,-0.00603473498698559,0.049452719455499956,1.1885665942025014,3.092742973963984,0.4735917019428086,1.0034374107657542,0.1050382277822605
2,-0.9542903900146694,-0.6800755997632919,2.412771119600461,-2.0664267049734737,0.7910165246767428,0,0,0,0,0,0.2742147902513775,-4.98581467453114,0.2317812994061402,0.6489896093375721,-1.63457767066733,0.7126505798228123,-2.2624819018016584
1,0.347845595730505,1.2802591103700858,-1.1292204957808536,1.7064352853431863,1.3569828346909083,0,0,0,1,0,0.9324135146395808,-1.9269416989331754,-10.501297232230325,0.44533249293608884,2.315603390721586,3.6805385092814933,-0.41723535822053254
